23
48
46
49
45
46
46
49
46
49
45
46
45
47
45
48
45
48
45
45
45
45
45
49
45
45
45
46
44
48
45
44
46
45
45
45
45
45
45
45
45
45
45
45
47
45
45
45
48
47
46
43
49
45
46
48
46
46
48
48
45
46
45
46
48
45
46
45
45
49
48
48
49
48
46
47
45
44
48
47
44
45
44
43
45
45
45
47
46
45
47
47
44
43
43
45
48
44
47
46
44
46
44
43
43
43
44
43
47
43
43
43
44
43
45
44
44
43
43
47
44
44
44
46
43
45
44
44
43
46
43
47
46
43
46
44
46
47
46
44
46
43
44
44
44
44
46
43
44
44
44
46
44
45
45
44
45
47
46
45
45
45
47
44
44
44
44
44
44
44
46
44
44
46
44
44
47
44
47
44
43
44
43
46
46
47
43
43
45
46
44
44
45
45
43
43
46
44
43
44
43
46
44
44
46
45
44
43
47
44
42
43
46
47
44
46
44
43
44
46
45
43
44
46
47
47
44
44
43
44
45
44
45
44
44
47
44
47
45
48
44
44
45
45
46
46
45
45
45
46
45
44
45
47
44
45
46
46
44
43
45
44
45
43
46
44
44
43
44
45
43
46
44
44
44
43
42
46
46
42
46
44
43
46
48
46
48
47
48
48
45
46
47
48
46
48
47
49
46
46
46
47
47
49
46
46
46
49
45
47
46
48
48
46
45
47
45
48
45
45
46
45
48
44
45
45
45
46
47
43
44
47
45
44
44
46
44
44
44
45
44
46
44
44
44
45
45
45
44
44
47
45
45
45
44
45
45
44
47
45
46
47
47
45
48
47
47
45
47
46
45
46
48
48
43
43
45
45
46
46
46
46
43
45
44
44
45
45
42
47
45
44
45
45
42
42
43
46
42
44
42
45
42
44
45
42
44
42
44
43
43
41
56
85
78
79
182
234
245
243
245
247
248
249
249
250
250
250
253
251
249
250
252
250
251
251
249
251
252
250
250
251
252
251
250
249
252
251
251
250
249
250
249
249
253
250
252
249
250
252
250
251
250
250
250
247
243
244
245
247
247
247
249
248
248
247
248
249
252
250
247
251
248
250
249
253
247
247
249
249
248
249
252
251
243
249
248
250
248
254
246
250
250
251
251
250
250
253
250
250
251
250
250
251
250
250
249
247
250
249
246
251
250
248
247
250
249
249
250
249
251
249
249
249
251
248
250
249
247
248
249
249
249
249
250
248
